title,haiku,path
PRINCIPAL ADMINISTRATIVE ASSOC,"Procurement staff to
prepare and review union
services unit","['procurement', 'and', '-and', 'staff', 'to', 'i++', 'prepare', 'and', 'review', 'union', 'i++', 'services', 'unit', 'i++']"
PRINCIPAL ADMINISTRATIVE ASSOC,"The director to
prepare and submit monthly
division metrics","['the', 'director', 'to', 'i++', 'prepare', 'and', 'submit', 'monthly', 'i++', 'indicator', '-indicator', 'division', 'metrics', 'i++']"
PRINCIPAL ADMINISTRATIVE ASSOC,"Coordinating
meetings and conference calls
and inquiries","['coordinating', 'i++', 'meetings', 'and', 'conference', 'calls', 'i++', 'and', 'inquiries', 'i++']"
PRINCIPAL ADMINISTRATIVE ASSOC,"Familiar with the
executive director
and initiatives","['familiar', 'with', 'the', 'i++', 'cashiers', 'and', 'customer', '-customer', '-and', '-cashiers', 'executive', 'director', 'i++', 'and', 'initiatives', 'i++']"
PRINCIPAL ADMINISTRATIVE ASSOC,"Handling matters of
a program that will be part
of race to justice","['handling', 'matters', 'of', 'i++', 'a', 'program', 'that', 'will', 'be', 'part', 'i++', 'of', 'race', 'to', 'justice', 'i++']"
PRINCIPAL ADMINISTRATIVE ASSOC,"The pos case record
one viewer information
to the project staff","['the', 'pos', 'case', 'record', 'i++', 'one', 'viewer', 'information', 'i++', 'to', 'the', 'project', 'staff', 'i++']"
PRINCIPAL ADMINISTRATIVE ASSOC,"Process reviews as
required by the new job
posting notices","['process', 'and', 'propose', 'i++', 'improvements', '-improvements', 'i--', '-propose', '-and', 'dozens', 'of', 'i++', 'i--', '-of', '-dozens', 'reviews', 'as', 'i++', 'required', 'by', 'the', 'new', 'york', 'i++', 'city', 'buildings', '-buildings', '-city', 'i--', '-york', 'job', 'i++', 'posting', 'notices', 'i++']"
PRINCIPAL ADMINISTRATIVE ASSOC,"Maintaining up to
the deputy that will be
given preference","['maintaining', 'strong', '-strong', 'up', 'to', 'i++', 'the', 'deputy', 'that', 'will', 'be', 'i++', 'required', 'to', '-to', '-required', 'given', 'preference', 'i++']"
PRINCIPAL ADMINISTRATIVE ASSOC,"Assists in ad-hoc
projects as assigned by the
director of site","['assists', 'the', '-the', 'in', 'ad-hoc', 'i++', 'projects', 'as', 'assigned', 'by', 'the', 'i++', 'client', 'and', '-and', '-client', 'director', 'of', 'site', 'i++']"
PRINCIPAL ADMINISTRATIVE ASSOC,"Maintain consistent
movement flow on the review
research and the need","['maintain', 'project', '-project', 'consistent', 'i++', 'movement', 'flow', 'on', 'the', 'review', 'i++', 'research', 'and', 'the', 'need', 'i++']"
PRINCIPAL ADMINISTRATIVE ASSOC,"Provide training and
job placement providers for
the division staff","['provide', 'client', '-client', 'training', 'and', 'i++', 'capacity', 'building', 'team', 'i++', 'i--', '-team', '-building', 'to', '-to', '-capacity', 'job', 'placement', 'providers', 'for', 'i++', 'the', 'division', 'staff', 'i++']"
PRINCIPAL ADMINISTRATIVE ASSOC,"Strong working knowledge
of microsoft word excel
power point outlook","['strong', 'working', 'knowledge', 'i++', 'of', 'microsoft', 'word', 'and', '-and', 'excel', 'i++', 'and', 'power', 'point', '-point', '-power', 'word', 'and', '-and', '-word', 'the', 'payroll', '-payroll', '-the', '-and', 'access', 'and', 'ms', '-ms', '-and', '-access', 'power', 'point', 'outlook', 'i++']"
PRINCIPAL ADMINISTRATIVE ASSOC,"Supervise and train
staff involved in order to
secure required","['supervise', 'and', 'train', 'i++', 'staff', 'involved', 'in', 'performing', 'i++', 'inventory', '-inventory', 'complete', '-complete', 'i--', '-performing', 'order', 'to', 'i++', 'secure', 'required', 'i++']"
PRINCIPAL ADMINISTRATIVE ASSOC,"Coordinate the
day to day activities
of the five boroughs","['coordinate', 'the', 'i++', 'day', 'to', 'day', 'activities', 'i++', 'of', 'the', 'business', '-business', 'five', 'boroughs', 'i++']"
ASSOCIATE STAFF ANALYST,"Proficiency in
the development of the
capital budget","['proficiency', 'in', 'i++', 'the', 'development', 'of', 'the', 'i++', 'entire', 'job', '-job', '-entire', 'i--', '-the', 'a', 'i++', 'new', 'it', 'platform', '-platform', '-it', 'cycling', '-cycling', '-new', 'i--', '-a', 'the', 'i++', 'capital', 'budget', 'i++']"
ASSOCIATE STAFF ANALYST,"Duties will include
but are not limited to
the following roles","['duties', 'will', 'include', 'i++', 'but', 'are', 'not', 'limited', 'to', 'i++', 'the', 'deputy', '-deputy', 'following', 'roles', 'i++']"
ASSOCIATE STAFF ANALYST,"Develop and or
your cover letter you will
not be considered","['develop', 'and', 'or', 'i++', 'your', 'employee', '-employee', 'cover', 'letter', 'you', 'will', 'i++', 'not', 'be', 'considered', 'i++']"
ASSOCIATE STAFF ANALYST,"Maintain various
spreadsheet reports to ensure
contract compliance","['maintain', 'various', 'i++', 'spreadsheet', 'reports', 'to', 'ensure', 'i++', 'appropriate', '-appropriate', 'that', 'the', 'broader', '-broader', '-the', 'applicants', '-applicants', '-that', 'contract', 'compliance', 'i++']"
ASSOCIATE STAFF ANALYST,"Strategically plan
the administration of
civil service lists","['strategically', 'plan', 'i++', 'the', 'administration', 'of', 'i++', 'civil', 'service', 'lists', 'i++']"
ASSOCIATE STAFF ANALYST,"The ability
to work within the human
resources matters","['the', 'ability', 'i++', 'to', 'develop', 'and', 'repair', 'i++', 'technical', 'tools', '-tools', '-technical', 'i--', '-repair', 'or', 'your', 'i++', 'employee', '-employee', 'i--', '-your', '-or', '-and', '-develop', 'work', 'within', 'the', 'human', 'i++', 'resources', 'matters', 'i++']"
ASSOCIATE STAFF ANALYST,"Experience to
improve data entry down
to the following","['experience', 'to', 'i++', 'improve', 'data', 'entry', 'down', 'i++', 'to', 'the', 'city', '-city', 'following', 'i++']"
ASSOCIATE STAFF ANALYST,"This position will
also be responsible
for the following","['this', 'position', 'will', 'i++', 'also', 'be', 'responsible', 'i++', 'for', 'the', 'sustained', '-sustained', 'following', 'i++']"
ASSOCIATE STAFF ANALYST,"Coordinate the
review and processing of
personnel request","['coordinate', 'the', 'i++', 'review', 'and', 'modify', '-modify', 'processing', 'of', 'i++', 'personnel', 'request', 'i++']"
ASSOCIATE STAFF ANALYST,"Reporting to meet
the needs of the recruitment
officer duties","['reporting', 'to', 'the', 'i++', 'director', 'in', 'his', 'or', 'her', 'i++', 'absence', '-absence', 'i--', '-her', '-or', '-his', '-in', 'fiscal', '-fiscal', '-director', 'i--', '-the', 'meet', 'i++', 'program', 'and', 'funding', '-funding', '-and', '-program', 'fiscal', 'deadlines', 'and', 'coach', '-coach', '-and', '-deadlines', '-fiscal', 'program', 'and', 'unit', '-unit', '-and', '-program', 'i--', '-meet', 'the', 'i++', 'fiscal', 'management', 'unit', 'i++', 'i--', '-unit', '-management', '-fiscal', 'i--', '-the', 'meet', 'i++', 'the', 'needs', 'of', 'the', 'recruitment', 'i++', 'officer', 'duties', 'i++']"
ASSOCIATE STAFF ANALYST,"Under the guidance
and leadership of the cure
violence programs","['under', 'the', 'guidance', 'i++', 'and', 'leadership', 'of', 'the', 'most', 'i++', 'successful', 'and', '-and', '-successful', 'i--', '-most', 'cure', 'i++', 'violence', 'programs', 'i++']"
ASSOCIATE STAFF ANALYST,"General contract
terms obtain necessary
payment approvals","['general', 'contract', 'i++', 'terms', 'obtain', 'necessary', 'i++', 'payment', 'approvals', 'i++']"
ASSOCIATE STAFF ANALYST,"The assistant to
the cure violence vendors
to resolve payment","['the', 'assistant', 'to', 'i++', 'the', 'director', 'of', 'business', 'i++', 'improvement', 'needs', '-needs', 'team', '-team', '-improvement', 'i--', '-business', '-of', 'in', 'his', 'or', 'i++', 'her', 'absence', '-absence', '-her', 'i--', '-or', '-his', '-in', '-director', 'cure', 'violence', 'vendors', 'i++', 'to', 'resolve', 'payment', 'i++']"
ASSOCIATE STAFF ANALYST,"You interested in
working for one of the new
york city children","['you', 'interested', 'in', 'i++', 'working', 'for', 'one', 'fortunate', 'i++', 'candidate', 'to', '-to', '-candidate', 'i--', '-fortunate', 'of', 'the', 'new', 'i++', 'york', 'city', 'children', 'i++']"
ASSOCIATE STAFF ANALYST,"Design of service
seeks to bring bike share and or
other requirements","['design', 'of', 'service', 'i++', 'seeks', 'to', 'bring', 'bike', 'share', 'program', 'i++', 'is', '-is', 'seeks', 'internal', '-internal', '-seeks', 'is', '-is', 'i--', '-program', 'and', 'or', 'i++', 'other', 'requirements', 'i++']"
AIR POLLUTION INSPECTOR,"The health and safety
of the division of air
and noise code complaints","['the', 'health', 'and', 'safety', 'i++', 'of', 'the', 'division', 'of', 'air', 'i++', 'and', 'noise', 'codes', '-codes', 'code', 'complaints', 'i++']"
COMPUTER OPERATIONS MANAGER (S,"Able to manage
up and manage issues through
to resolution","['able', 'to', 'manage', 'i++', 'up', 'and', 'manage', 'peers', '-peers', 'issues', 'through', 'i++', 'to', 'resolution', 'i++']"
INSPECTOR GENERAL,"The commissioner
and the agencies of the
executive staff","['the', 'commissioner', 'i++', 'and', 'the', 'department', 'of', '-of', 'to', '-to', '-department', 'agencies', 'of', 'the', 'i++', 'oldest', 'law', '-law', '-oldest', 'executive', 'staff', 'i++']"
ADMINISTRATIVE PUBLIC HEALTH N,"Knowledge of health and
safety to identify
and recruit nurses","['knowledge', 'of', 'health', 'and', 'i++', 'mental', 'hygiene', 'is', 'one', 'of', 'i++', 'the', 'director', '-director', 'agency', '-agency', '-the', 'i--', '-of', '-one', '-is', '-hygiene', '-mental', 'safety', 'to', 'identify', 'i++', 'and', 'recruit', 'nurses', 'i++']"
RESEARCH PROJECTS COORDINATOR,"The assigned set of
city agencies with a
keen eye for detail","['the', 'quality', 'and', 'i++', 'availability', 'of', 'i++', 'relevant', '-relevant', 'i--', '-of', '-availability', 'i--', '-and', '-quality', 'assigned', 'set', 'of', 'i++', 'city', 'agencies', 'with', 'a', 'i++', 'goal', 'to', 'ensure', '-ensure', '-to', '-goal', 'keen', 'eye', 'for', 'detail', 'i++']"
RESEARCH PROJECTS COORDINATOR,"Familiarity
with rules and directives of
city agencies","['familiarity', 'i++', 'with', 'financial', 'management', 'i++', 'system', '-system', 'i--', '-management', '-financial', 'rules', 'and', 'directives', 'of', 'i++', 'city', 'agencies', 'i++']"
RESEARCH PROJECTS COORDINATOR,"We are looking for
candidates who not only
have the required","['we', 'are', 'looking', 'for', 'i++', 'candidates', 'who', 'not', 'only', 'i++', 'have', 'the', 'required', 'i++']"
STAFF ANALYST TRAINEE,"Ability to
monitor fundamental
key indicators","['ability', 'to', 'i++', 'monitor', 'fundamental', 'i++', 'key', 'indicators', 'i++']"
STAFF ANALYST TRAINEE,"The staff analyst
trainee who will report to
the following tasks","['the', 'successful', '-successful', 'staff', 'analyst', 'i++', 'trainee', 'will', 'be', 'considered', 'i++', 'the', '-the', 'i--', '-considered', 'a', 'key', 'part', 'i++', 'of', 'that', 'change', '-change', '-that', '-of', 'i--', '-part', '-key', '-a', '-be', '-will', 'who', 'will', 'report', 'to', 'i++', 'the', 'following', 'tasks', 'i++']"
STAFF ANALYST TRAINEE,"Duties will include
but are not limited to
the following tasks","['duties', 'will', 'include', 'i++', 'but', 'are', 'not', 'limited', 'to', 'i++', 'the', 'licensing', '-licensing', 'following', 'tasks', 'i++']"
STAFF ANALYST TRAINEE,"Job duties include
but are not limited to
the following tasks","['job', 'duties', 'include', 'i++', 'but', 'are', 'not', 'limited', 'to', 'i++', 'the', 'following', 'tasks', 'i++']"
STAFF ANALYST TRAINEE,"This position will
report to the director
of budget and change","['this', 'position', 'will', 'i++', 'report', 'to', 'the', 'director', 'i++', 'and', '-and', 'of', 'budget', 'and', 'change', 'i++']"
STAFF ANALYST TRAINEE,"The director of
budget and change orders and
change orders and change","['the', 'director', 'of', 'i++', 'budget', 'and', 'change', 'orders', 'and', 'i++', 'change', 'orders', 'and', 'change', 'i++']"
STAFF ANALYST TRAINEE,"Only applicants
permanent in the seat of
city government","['only', 'applicants', 'i++', 'permanent', 'in', 'the', 'review', 'i++', 'of', 'brownfield', 'sites', '-sites', '-brownfield', '-of', 'i--', '-review', '-the', '-in', '-permanent', 'i--', '-applicants', 'candidates', 'i++', 'who', 'are', 'permanent', 'in', 'the', 'i++', 'preparation', '-preparation', 'i--', '-the', '-in', '-permanent', '-are', '-who', 'i--', '-candidates', 'applicants', 'i++', 'permanent', 'in', 'the', 'seat', 'of', 'i++', 'city', 'government', 'i++']"
STAFF ANALYST TRAINEE,"The director of
budget and change orders and
change order metrics","['the', 'director', 'and', 'i++', 'supervisor', 'in', '-in', '-supervisor', 'i--', '-and', 'of', 'i++', 'budget', 'and', 'finance', 'unit', 'i++', 'is', 'seeking', 'a', '-a', '-seeking', '-is', 'i--', '-unit', '-finance', 'change', 'orders', 'and', 'i++', 'change', 'order', 'metrics', 'i++']"
STAFF ANALYST TRAINEE,"Please note that only
applicants permanent in
the following tasks","['please', 'note', 'that', 'only', 'i++', 'applicants', 'permanent', 'in', 'i++', 'the', 'following', 'tasks', 'i++']"
STAFF ANALYST,"Conduct budget and
applied knowledge of new or
revised procedures","['conduct', 'budget', 'and', 'i++', 'capital', 'grants', 'management', 'i++', 'i--', '-management', '-grants', '-capital', 'financial', 'matters', 'with', '-with', '-matters', 'analyses', 'i++', 'and', 'reports', '-reports', '-and', 'i--', '-analyses', 'matters', 'with', '-with', '-matters', '-financial', 'applied', 'knowledge', 'of', 'new', 'or', 'i++', 'revised', 'procedures', 'i++']"
STAFF ANALYST,"Dep protects public
health and human services
accelerator","['dep', 'protects', 'public', 'i++', 'health', 'and', 'human', 'services', 'i++', 'accelerator', 'i++']"
STAFF ANALYST,"Preference given
to candidates who possess
knowledge of new needs","['preference', 'given', 'i++', 'to', 'candidates', 'who', 'possess', 'i++', 'knowledge', 'of', 'the', '-the', 'new', 'needs', 'i++']"
STAFF ANALYST,"The director of
bridge painting unit of the
asset within fame","['the', 'director', 'of', 'i++', 'recruitment', 'the', 'business', '-business', '-the', '-recruitment', 'bridge', 'painting', 'and', 'samp', '-samp', '-and', 'unit', 'of', 'the', 'i++', 'asset', 'within', 'fame', 'i++']"
STAFF ANALYST,"Develop work plans
and conceptual plans and
timelines for projects","['develop', 'such', '-such', 'work', 'plans', 'i++', 'and', 'conceptual', 'plans', 'and', 'i++', 'timelines', 'for', 'projects', 'i++']"
STAFF ANALYST,"Experience with
the division of budget
modifications","['experience', 'with', 'i++', 'the', 'worst', 'health', 'outcomes', 'that', 'can', 'i++', 'be', 'traced', 'to', '-to', '-traced', '-be', 'i--', '-can', '-that', '-outcomes', '-health', '-worst', 'division', 'of', 'budget', 'i++', 'modifications', 'i++']"
STAFF ANALYST,"Develop robust
tools and resources they need
to be considered","['develop', 'a', '-a', 'robust', 'i++', 'tools', 'and', 'resources', 'they', 'need', 'i++', 'to', 'be', 'considered', 'i++']"
STAFF ANALYST,"The staff analyst
to research and design plans
is highly preferred","['the', 'staff', 'analyst', 'i++', 'to', 'research', 'and', 'design', 'plans', 'i++', 'is', 'highly', 'preferred', 'i++']"
STAFF ANALYST,"The expense budget
for the senior director
of the following","['the', 'expense', 'budget', 'i++', 'for', 'the', 'senior', 'fiscal', '-fiscal', 'director', 'i++', 'of', 'the', 'following', 'i++']"
STAFF ANALYST,"Make sure project plans
and or citi bike and or
cycling a plus","['make', 'sure', 'project', 'plans', 'i++', 'and', 'timelines', 'for', 'projects', '-projects', '-for', '-timelines', 'or', 'citi', 'bike', 'and', 'or', 'i++', 'cycling', 'a', 'plus', 'i++']"
STAFF ANALYST,"Proficiency in
ms excel and the payroll
management system","['proficiency', 'in', 'i++', 'ms', 'excel', 'and', 'word', '-word', 'the', 'payroll', 'i++', 'management', 'system', 'i++']"
STAFF ANALYST,"This candidate will
serve as a permanent staff
analysts only","['this', 'candidate', 'will', 'i++', 'serve', 'as', 'a', 'fiscal', '-fiscal', 'permanent', 'staff', 'i++', 'analysts', 'only', 'i++']"
STAFF ANALYST,"Candidates should have
working knowledge of new or
revised procedures","['candidates', 'should', 'have', 'i++', 'working', 'knowledge', 'of', 'the', 'pats', 'i++', 'system', '-system', 'i--', '-pats', '-the', 'new', 'or', 'i++', 'revised', 'procedures', 'i++']"
STAFF ANALYST,"Only open to
current city employees
and provides service","['only', 'open', 'to', 'i++', 'current', 'city', 'employees', 'i++', 'and', 'provides', 'service', 'i++']"
STAFF ANALYST,"Performs safety and
enhancing the existing
citi bike system","['performs', 'difficult', 'i++', 'and', 'responsible', '-responsible', '-and', 'i--', '-difficult', 'safety', 'and', 'i++', 'enhancing', 'the', 'existing', 'i++', 'citi', 'bike', 'system', 'i++']"
HOUSING DEVELOPMENT SPECIALIST,"Assist in the form
of city capital loans
and manage projects","['assist', 'the', '-the', 'in', 'project', 'i++', 'management', 'related', 'to', 'i++', 'construction', 'sites', '-sites', '-construction', 'monitoring', '-monitoring', 'i--', '-to', '-related', '-management', 'i--', '-project', 'the', 'form', 'i++', 'of', 'city', 'capital', 'loans', 'i++', 'and', 'manage', 'projects', 'i++']"
HOUSING DEVELOPMENT SPECIALIST,"The time of the in
rem and property owner
briefings and workshops","['the', 'program', 'build', 'out', 'i++', 'and', 'communications', '-communications', '-and', 'i--', '-out', '-build', '-program', 'time', 'of', 'the', 'in', 'i++', 'rem', 'and', 'property', 'owner', 'i++', 'briefings', 'and', 'workshops', 'i++']"
HOUSING DEVELOPMENT SPECIALIST,"Assist in project
management duties for a
range of work units","['assist', 'program', '-program', 'in', 'project', 'i++', 'management', 'duties', 'for', 'a', 'i++', 'new', 'qualified', '-qualified', '-new', 'range', 'of', 'work', 'units', 'i++']"
HOUSING DEVELOPMENT SPECIALIST,"Writing sample will
be responsible for all
aspects of projects","['writing', 'and', '-and', 'sample', 'will', 'i++', 'be', 'transferred', 'to', 'restoring', 'i++', 'communities', '-communities', 'i--', '-restoring', '-to', '-transferred', 'given', 'to', 'candidates', 'i++', 'with', 'masters', 'in', '-in', '-masters', '-with', 'i--', '-candidates', '-to', '-given', 'responsible', 'for', 'all', 'i++', 'aspects', 'of', 'projects', 'i++']"
HOUSING DEVELOPMENT SPECIALIST,"Experience with
housing finance and or tax
benefits as well","['experience', 'with', 'i++', 'housing', 'finance', 'and', 'real', '-real', 'or', 'the', 'i++', 'deed', '-deed', 'i--', '-the', 'tax', 'i++', 'exemptions', 'are', '-are', '-exemptions', 'benefits', 'as', 'well', 'i++']"
HOUSING DEVELOPMENT SPECIALIST,"Facility with
microsoft word excel and
word is required","['facility', 'with', 'i++', 'microsoft', 'word', 'excel', 'and', 'i++', 'word', 'is', 'required', 'i++']"
HOUSING DEVELOPMENT SPECIALIST,"Excellent verbal
and written correspondence
regarding projects","['excellent', 'verbal', 'i++', 'and', 'written', 'correspondence', 'i++', 'documents', '-documents', 'regarding', 'projects', 'i++']"
HOUSING DEVELOPMENT SPECIALIST,"Track all aspects of
housing and to move in and
once annually","['track', 'all', 'aspects', 'of', 'i++', 'projects', 'including', '-including', 'from', '-from', '-projects', 'housing', 'and', 'to', 'move', 'in', 'and', 'i++', 'once', 'annually', 'i++']"
HOUSING DEVELOPMENT SPECIALIST,"The unit and will
be responsible for all
aspects of projects","['the', 'difference', '-difference', 'preparation', 'i++', 'of', 'the', 'federal', '-federal', '-the', '-of', 'i--', '-preparation', 'unit', 'and', 'will', 'i++', 'be', 'given', 'to', 'candidates', 'i++', 'with', 'a', 'masters', '-masters', '-a', '-with', 'i--', '-candidates', '-to', '-given', 'responsible', 'for', 'all', 'i++', 'aspects', 'of', 'projects', 'i++']"
ASSOCIATE HOUSING DEVELOPMENT,"Under direction
of the homeowner mortgage
servicing unit","['under', 'direction', 'i++', 'of', 'the', 'assistant', '-assistant', 'office', 'of', '-of', '-office', 'real', 'estate', '-estate', '-real', 'homeowner', 'mortgage', 'i++', 'servicing', 'unit', 'i++']"
CAPTAIN (SLUDGE BOAT),"Assign duties and
prepare them for assumption
of higher duties","['assign', 'duties', 'and', 'i++', 'prepare', 'them', 'for', 'assumption', 'i++', 'of', 'higher', 'duties', 'i++']"
ASSISTANT URBAN DESIGNER,"Assisting in the
land use policies and make
recommendations","['assisting', 'in', 'the', 'i++', 'land', 'use', 'review', 'process', 'and', 'i++', 'procedures', '-procedures', 'i--', '-and', '-process', 'procedure', 'i++', 'i--', '-procedure', '-review', 'applications', 'and', 'i++', 'providing', '-providing', 'i--', '-and', '-applications', 'policies', 'and', 'make', 'i++', 'recommendations', 'i++']"
ASSISTANT URBAN DESIGNER,"Experience in
managing projects and land
use applications","['experience', 'in', 'i++', 'community', '-community', 'managing', 'projects', 'and', 'or', 'i++', 'studies', '-studies', 'i--', '-or', 'land', 'i++', 'use', 'applications', 'i++']"
ASSISTANT URBAN DESIGNER,"Knowledge of one or
more community boards and
public agencies","['knowledge', 'of', 'one', 'or', 'i++', 'more', 'community', 'boards', 'and', 'i++', 'the', 'country', '-country', 'public', 'in', '-in', '-public', 'country', '-country', '-the', 'public', 'agencies', 'i++']"
ASSISTANT URBAN DESIGNER,"Assisting in the
land use and zoning studies
and other projects","['assisting', 'in', 'the', 'i++', 'planning', 'organizing', 'and', 'i++', 'preparing', '-preparing', 'undertaking', '-undertaking', 'i--', '-and', '-organizing', '-planning', 'land', 'use', 'and', 'zoning', 'studies', 'i++', 'and', 'other', 'projects', 'i++']"
ASSISTANT URBAN DESIGNER,"The ability
to complete assignments in
a timely fashion","['the', 'agency', 'the', 'i++', 'department', 'of', 'city', '-city', '-of', '-department', 'i--', '-the', '-agency', 'ability', 'i++', 'to', 'complete', 'tasks', 'in', 'a', 'team', 'i++', 'structure', 'to', '-to', '-structure', 'i--', '-team', '-a', '-in', '-tasks', 'assignments', 'in', 'i++', 'a', 'timely', 'fashion', 'i++']"
ASSISTANT URBAN DESIGNER,"The communities
across the borough with a
focus on projects","['the', 'communities', 'i++', 'across', 'the', 'borough', 'with', 'a', 'i++', 'focus', 'on', 'projects', 'i++']"
ASSISTANT URBAN DESIGNER,"Review of land use
applications relating
to the agency","['review', 'of', 'land', 'use', 'i++', 'applications', 'relating', 'i++', 'to', 'the', 'more', '-more', 'agency', 'i++']"
ASSISTANT URBAN DESIGNER,"The development
of the department other
city agencies","['the', 'development', 'i++', 'of', 'the', 'department', 'other', 'i++', 'city', 'agencies', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"Effectively to
ensure design and review
work of the bureau","['effectively', 'to', 'i++', 'ensure', 'that', 'our', 'high', '-high', '-our', '-that', 'design', 'and', 'review', 'i++', 'new', 'construction', '-construction', '-new', 'work', 'of', 'the', 'bureau', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"The director will
manage the development
and simulations","['the', 'director', 'of', 'i++', 'contract', 'drawings', 'against', '-against', '-drawings', '-contract', 'capital', 'and', '-and', '-capital', 'the', 'city', 'and', 'more', 'than', '-than', '-more', '-and', 'agency', 'that', 'i++', 'conveys', 'and', 'treats', '-treats', '-and', '-conveys', 'builds', 'and', 'cares', 'for', '-for', '-cares', '-and', '-builds', 'conveys', 'and', 'treats', '-treats', '-and', '-conveys', 'i--', '-that', '-agency', '-city', '-the', 'i--', '-of', 'will', 'i++', 'manage', 'the', 'development', 'i++', 'and', 'simulations', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"Perform high level
conceptual designs for
capital projects","['perform', 'highly', '-highly', 'high', 'level', 'i++', 'conceptual', 'designs', 'for', 'i++', 'capital', 'projects', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"Under the purview
of the highest level of
technical reports","['under', 'the', 'purview', 'i++', 'of', 'the', 'enterprise', 'program', 'i++', 'management', 'and', '-and', 'is', '-is', '-management', 'i--', '-program', '-enterprise', 'highest', 'quality', 'i++', 'drinking', 'water', '-water', '-drinking', 'i--', '-quality', 'level', 'of', 'i++', 'technical', 'reports', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"Examining and
reviewing change orders and
withholding payment","['examining', 'and', 'i++', 'reviewing', 'change', 'orders', 'to', 'i++', 'active', 'bureau', '-bureau', '-active', 'i--', '-to', 'and', 'i++', 'withholding', 'payment', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"Broad array of new
applications such as the
water for the tasks","['broad', 'array', 'of', 'new', 'i++', 'applications', 'such', 'as', 'the', 'i++', 'accountable', '-accountable', 'agency', 'as', '-as', '-agency', 'water', 'for', 'the', 'tasks', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"Make certain you meet
the needs of the bureau and
the market broadly","['make', 'certain', 'you', 'meet', 'i++', 'the', 'needs', 'of', 'the', 'bureau', 'of', 'i++', 'engineering', '-engineering', 'wastewater', 'per', '-per', '-wastewater', 'engineering', '-engineering', 'i--', '-of', 'to', 'i++', 'transition', 'to', '-to', '-transition', 'i--', '-to', 'and', 'i++', 'for', 'response', 'to', '-to', '-response', '-for', 'the', 'market', 'broadly', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"The exercise of
independent judgment the
chief of staff of field","['the', 'exercise', 'of', 'i++', 'independent', 'judgment', 'the', 'i++', 'planning', 'control', '-control', 'section', '-section', '-planning', 'director', 'will', '-will', '-director', 'chief', 'will', 'have', 'the', '-the', '-have', '-will', 'of', 'staff', 'of', 'field', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"The director will
direct a staff of three or
more of the bureau","['the', 'selected', '-selected', 'director', 'will', 'i++', 'provide', 'expertise', 'for', '-for', '-expertise', 'a', '-a', '-provide', 'direct', 'a', 'staff', 'of', 'project', 'i++', 'management', 'skills', '-skills', '-management', 'i--', '-project', 'three', 'or', 'i++', 'more', 'of', 'the', 'bureau', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"Monitor budget
and scheduling management
for facilities","['monitor', 'the', '-the', 'budget', 'i++', 'and', 'scheduling', 'teams', 'of', '-of', '-teams', 'management', 'i++', 'for', 'facilities', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"Carrying out the
tasks of the bureau is to
implement changes","['carrying', 'out', 'the', 'i++', 'tasks', 'of', 'the', 'bureau', 'of', '-of', 'is', 'to', 'i++', 'implement', 'changes', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"Make certain project
cost and time thresholds for all
programs and projects","['make', 'certain', 'you', 'meet', 'i++', 'the', 'needs', 'of', 'staff', 'will', 'be', 'a', 'i++', 'nucleus', 'for', '-for', '-nucleus', 'i--', '-a', 'at', 'i++', 'the', 'hunts', 'point', '-point', '-hunts', 'least', 'cost', 'to', '-to', '-cost', '-least', 'hunts', 'point', '-point', '-hunts', '-the', 'i--', '-at', '-be', '-will', '-staff', 'each', 'client', '-client', '-each', '-of', '-needs', 'qualification', '-qualification', '-the', 'i--', '-meet', '-you', 'project', 'i++', 'cost', 'and', 'time', 'thresholds', 'for', 'all', 'i++', 'programs', 'and', 'projects', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"Plan development
and implementation plans
and technical skills","['plan', 'and', 'key', 'projects', 'i++', 'i--', '-projects', '-key', '-and', 'development', 'i++', 'and', 'implementation', 'from', 'i++', 'design', 'through', 'the', '-the', '-through', 'to', '-to', '-design', 'i--', '-from', 'plans', 'i++', 'and', 'technical', 'skills', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"The highest level
of technical support to
the respective teams","['the', 'highest', 'level', 'i++', 'of', 'coverage', 'required', 'i++', 'for', 'each', 'project', '-project', '-each', '-for', 'i--', '-required', '-coverage', 'technical', 'expertise', 'i++', 'is', 'required', '-required', '-is', 'i--', '-expertise', 'services', 'i++', 'will', 'oversee', '-oversee', '-will', 'i--', '-services', 'expertise', 'i++', 'to', 'ensure', 'that', '-that', '-ensure', '-to', 'i--', '-expertise', 'support', 'to', 'i++', 'the', 'respective', 'teams', 'i++']"
